Label,Path
two,data/5c8911ac-e7a9-441d-b501-3fa7ed068ced.wav
up,data/8ea66ddf-563d-4c88-9682-8286a576dc4c.wav
visual,data/c7496c88-9993-432f-828f-78dc2ae314b4.wav
wow,data/4224fd27-c391-4362-9ab1-153b6c3dad1e.wav
yes,data/41b74a62-4a4c-47ed-8e37-d6cb15c7fc11.wav
zero,data/1acaacd1-3012-4b09-b2f0-8ddfe7aa66d6.wav
backward,data/bbf779b9-c94a-4491-ab25-efa5a36fbe3b.wav
bed,data/d04821da-14bc-4639-9045-3753cc5be48a.wav
bird,data/71e7e3d2-c431-449f-8fb5-a74d4251248a.wav
cat,data/558986a3-c5a8-4ad0-9a52-96b5dc2e9395.wav
dog,data/edf77e05-72ad-452b-9129-6b8534020f53.wav
down,data/0c9b94cf-3132-462d-8527-5468588b7611.wav
eight,data/7f2800f9-cde9-4e71-aeff-30687a461d42.wav
five,data/b0375001-7541-458f-aeeb-1da88f4ebcae.wav
follow,data/a95c1cb4-0aa2-4426-9669-88767b2acb50.wav
forward,data/ab954687-ce34-4ddc-a75d-4e60eef1b15b.wav
four,data/04bec55f-d560-4eee-9040-72de9aa92668.wav
go,data/618c873c-3933-486a-ad44-10b1e8f8ddf5.wav
happy,data/5e472850-f377-444c-acfc-35bf5801b7fb.wav
house,data/b185450f-5634-424f-a925-5aba36522968.wav
learn,data/e38ff97d-bcb3-456f-a827-7c76e9f371dd.wav
left,data/04d378a9-41bf-4bfe-b2df-a86052944ab2.wav
marvin,data/3fa8daaf-2eda-4ff7-968a-610bd7d535ce.wav
nine,data/fd032461-54ab-49f7-9a14-ef87ad49379b.wav
no,data/3657520f-443e-4799-97b2-ed0bc9f36ed5.wav
off,data/1cb05766-9838-4992-ad83-4e1fe1118f8b.wav
on,data/88e118e2-be4b-4f05-8d9d-c24c384d57f2.wav
one,data/3fe5017b-9863-4ba7-9399-65b7ad1d35b2.wav
right,data/9b70c2d7-3ad7-4d63-a855-949f619f9b65.wav
seven,data/51d99ed7-d0c7-49f5-9e72-38f21e39bbc9.wav
sheila,data/5daffbce-11a5-4d03-bd69-7351a4475ca8.wav
six,data/d6d0f905-4811-4ed1-9126-1588142a49a3.wav
stop,data/3cad416b-72b8-48e6-b8fd-de10ae4a6909.wav
three,data/f1c3fe7e-5a8d-411b-a52a-92d1b8c1b083.wav
tree,data/17f8eeeb-35ef-422b-b280-456fef777b15.wav
two,data/c84608bc-9e52-4688-8bc4-a25a1442c9ed.wav
up,data/92fe4191-1313-4d23-8fd8-82392d862462.wav
visual,data/b813bbbb-3fd8-4a05-987f-5aed516c4f4e.wav
wow,data/52404cf6-5210-4ebb-89d7-4737ee1ea568.wav
yes,data/fb8a5018-96b5-40d2-b2f6-1d6a0ac386b0.wav
zero,data/e61a12fd-38b4-4019-81ac-e910c408d688.wav
backward,data/b198561e-c06a-4750-9365-1aa474fb67ba.wav
bed,data/923cc166-a837-4d3f-9c90-6c238bbc5dba.wav
bird,data/96cb0d30-0832-43f3-93c5-7e30b5bf2308.wav
cat,data/cb11ef8c-24b9-402f-874c-9c242e02868d.wav
dog,data/4142d39d-a268-4488-a047-50d95de25d3a.wav
down,data/d6e043dc-5c81-4ef9-96ac-3fc70be09942.wav
eight,data/f11f9bfc-901b-4a42-a15b-8709864a97ae.wav
five,data/274f3f26-1c93-49a3-99ac-c0cffe40f585.wav
follow,data/572b3f75-4b13-4fe9-8cf6-39918f50aa16.wav
forward,data/4bb5f957-e067-4cc9-94c2-329054fbbf6d.wav
four,data/2a67fa97-5ad5-4215-816d-fcc62ce577ac.wav
go,data/4ec54e43-6af3-4eb6-b093-3b621474d97b.wav
happy,data/ebec1b35-6de1-47f7-a7a3-23d66c40de6b.wav
house,data/c12d0d78-681d-41e9-9f0f-1b67b5cd7668.wav
learn,data/20ffbc59-8b3d-4412-aa06-44bb72666c87.wav
left,data/5bf23e6c-8724-4ef3-957e-215dc681ec9d.wav
marvin,data/8c8569a0-1d9e-4a6e-864c-e16a92512919.wav
nine,data/5baed161-881b-4522-8945-970aa414ca3f.wav
no,data/f4b30914-09ae-4dd0-97bb-7f40c3202d50.wav
off,data/4005b0c7-a618-4159-9829-badb05c2e601.wav
on,data/4feb443e-9db1-438e-91be-6ee1758a2631.wav
one,data/8681fafe-ae13-4544-99ed-9683c3b3cfa2.wav
right,data/552a329b-11a7-4494-a4df-3109929afa60.wav
seven,data/9534f74e-985e-4d2f-af02-d4364686858f.wav
sheila,data/a4a4b787-1921-44bb-9bdd-7ef279bd5439.wav
six,data/b2f3790a-944b-45a6-9abb-c3fb945596fa.wav
stop,data/941c41ff-302d-4c89-8f80-b65424da0d6c.wav
three,data/750cbfe6-c90b-43fa-b616-69bf55a81874.wav
tree,data/6fc1f01d-1eaa-4f24-9178-6991647a8f10.wav
two,data/4b1845f0-3368-47c7-bac9-56617263fa4d.wav
up,data/76e195c7-4189-4332-a6fc-f6129d907386.wav
visual,data/8ac107f2-ae88-4d45-9c33-d65932a4431b.wav
wow,data/0a605412-fa6a-4d4c-801c-f93c6a2a9c9c.wav
yes,data/a15f3f1a-24a9-4cfd-beb9-819b9a45d597.wav
zero,data/d75f14b5-016f-4574-9195-0a90aabc2737.wav
backward,data/4f2d5eef-350b-4f20-af9b-b4795917d850.wav
bed,data/8296da83-c73f-4648-9b6f-acd339c0c685.wav
bird,data/b5db014d-be78-42be-a876-1f96d017963c.wav
cat,data/6933453d-63c1-4db3-ae17-6d7daa25881f.wav
dog,data/632da5a5-1e53-4aed-b663-bd81588f56b1.wav
down,data/bdf76888-58d0-4045-bc0c-96b012a94140.wav
eight,data/7f4b2436-e891-414a-8a78-524da623a44a.wav
five,data/702eb50c-8105-4911-acea-f0c1b96cd782.wav
follow,data/b4ae5115-7f5b-4ded-8e64-c662745125f8.wav
forward,data/b8ff34bf-7cef-4cf4-bb60-2a3f09398a34.wav
four,data/c4f3e5db-2185-4866-8cf4-be31a2466cf5.wav
go,data/4d7a41f1-1b9c-452c-9515-3ba9e681f7ad.wav
happy,data/b70e7818-765b-427d-ab71-3018bfec9302.wav
house,data/6a670db2-979e-441f-bf80-2607461b053f.wav
learn,data/7811f285-c225-4dde-89ed-7c96b50102e8.wav
left,data/f664d053-62f0-4a1b-8ab0-aeb78dde988a.wav
marvin,data/d2b46df6-ebcb-42a6-8796-06bc0c99fe2d.wav
nine,data/5cffb16e-6ba4-46f6-b0a9-ef59b646ec02.wav
no,data/862d7297-fdde-4e07-9b2a-efc00c33ee37.wav
off,data/87596dd4-623d-497a-a55e-78ef96e55fdd.wav
on,data/1b324b19-7746-43d7-adcf-5796dcc6c7c9.wav
one,data/2ca402ac-dace-4985-9d6a-b54444367173.wav
right,data/8ab93cf9-9dec-4901-ae98-ada86aed544b.wav
seven,data/8bf595ed-b6b7-4526-875f-3f251f719e1e.wav
sheila,data/87494b40-4bf5-483d-9224-5c2fff3ce903.wav
six,data/ed6c7b31-f5d9-47d0-8373-504ae4cb92f4.wav
stop,data/06191fe9-44c6-410b-808a-b79f9f32c83f.wav
three,data/fbda05db-1999-4b3e-9b85-e6aab92640b4.wav
tree,data/03c07e54-14dd-4454-90a3-194aba46030c.wav
two,data/8c0d2aa4-7349-4aa3-8cde-7a0cb730e502.wav
up,data/e1616e2a-41e9-4afe-88f0-e74c482898e2.wav
visual,data/f04d0180-41d6-4b45-97c8-91ee67a86454.wav
wow,data/428900f9-a98b-498d-a814-3c5404cdd0f3.wav
yes,data/36f41279-7806-41aa-8bbc-5521e681dfe0.wav
zero,data/3051d0aa-e61a-44dc-acab-ae39fb3a0e45.wav
backward,data/ce5da36e-3ca9-4889-a6c5-cee81146c9c7.wav
bed,data/8a7f14d1-3fa4-46bc-86e2-7fcc51e0be79.wav
bird,data/48418894-fcdb-4656-ad9d-490fb469149d.wav
cat,data/53654deb-2578-494c-a4ee-b5f01d435181.wav
dog,data/10f7d77c-4319-432b-8a45-ea8659bdd2ac.wav
down,data/9e711a7e-1cca-46f4-bc21-c5549b6b917a.wav
eight,data/df338a04-df0f-49b7-b1eb-6bca77e299f3.wav
five,data/b7fad97d-1d69-4003-b51c-ad7abc40a87d.wav
follow,data/cf2723e0-7cfe-4a11-993a-aabac17e2dc7.wav
forward,data/64383035-3f7b-4dd0-9835-fe107c713f0e.wav
four,data/c1e9e833-0302-44be-80d1-b98518f0e4d9.wav
go,data/dc3b3fc2-b871-4f59-acaa-8a2667484d0c.wav
happy,data/def00dcd-fec2-45f2-8194-2b3bc1a463e0.wav
house,data/fab3fb37-4d01-4be7-b187-c887f364267d.wav
learn,data/977c7f15-cb4a-4efc-bcd7-2bef3c89e347.wav
left,data/937bb57f-e330-481a-9dad-2ef49055c844.wav
marvin,data/a7646dbe-681b-47a1-bd7e-db649361310b.wav
nine,data/7e828ada-51f8-43b6-af45-a02abd34ea2a.wav
no,data/5575d979-62a8-4758-b1a9-6fff158f7864.wav
off,data/01a5976d-c430-4ae3-b0e9-94ba0da87581.wav
on,data/5e2f8abc-f724-44ed-849f-d59bda79e2da.wav
one,data/1bce82c8-6907-4c5a-abb6-362a59da73f4.wav
right,data/d738272f-65b7-4c03-b6f9-78bb64b6756e.wav
seven,data/7a0502cd-78ce-4bdb-8aaa-8224b988fbbe.wav
sheila,data/47ef322b-4ce7-4fe6-b18b-6625f15dab8d.wav
six,data/dcc62ff4-6b28-4896-bfcc-b3e7d607f51a.wav
stop,data/d6eb26e7-dd37-483d-8e82-ef3ada8279fd.wav
three,data/067c01e2-a826-40b8-bda0-90c73badba2d.wav
tree,data/bd15e441-1ca6-4ff7-8326-1e00160ec6ca.wav
two,data/1b495de3-e142-4b93-97ec-aec1b2165998.wav
up,data/8f5f7eed-330a-42f1-97a5-df47d49a0962.wav
visual,data/8fc07d1e-7ad6-436c-b298-5723db52e729.wav
wow,data/367154cf-ab0e-42f4-a9de-cfeae849289f.wav
yes,data/404136bc-7068-4ec2-ab43-0520f8e5d786.wav
zero,data/6721af04-0df7-4009-a689-7d3b516d991a.wav
backward,data/716b8b4f-fa41-4d35-adc7-77707d6bb538.wav
bed,data/32c5e323-d71e-42b1-993e-ba55ff4408ff.wav
bird,data/15e2d153-64d8-4adf-b4e2-d9f490fe1a27.wav
cat,data/01f2fb69-55be-44ac-afe9-6b837a975271.wav
dog,data/8ff66d3a-5bac-43b1-ad32-12f1cc2baab3.wav
down,data/9c7aac00-e465-4921-9cf6-ad24a590878c.wav
eight,data/f11b8da5-15d8-4092-b968-58fb402abb8e.wav
five,data/505e104c-29c6-4294-9584-3e4947910790.wav
follow,data/f380ab46-d52e-444e-87b8-58cb58dc981f.wav
forward,data/5b063c87-abe1-466a-b9ee-9beee9e49a77.wav
four,data/0641ac0d-cfc3-478b-b3b1-91817b5ea010.wav
go,data/df38aabe-fcae-409e-88cb-6384cb7228f0.wav
happy,data/f28cdc14-df73-441b-82b2-8a9aba2fbfa5.wav
house,data/d2f2691c-1d3b-4c23-a7f2-8dbc547c82b1.wav
learn,data/8d76fbca-6779-479f-82a4-b3f42caebe0f.wav
left,data/0abe9a7d-7350-4068-a6dd-0ba68f61a2e3.wav
marvin,data/de5bf5d4-82e2-4803-a12e-f5a724337342.wav
nine,data/060e2303-28c9-49e0-87cc-8c4568ed9c28.wav
no,data/0074be3c-6a4d-44b8-ac01-9d5ee73bc3cc.wav
off,data/eeb6c9cf-3120-405f-bedd-d50cc2532ab0.wav
on,data/8791b439-95c1-4a26-ae9e-de52591b4ec0.wav
one,data/6a0aba21-3376-426c-9c9f-60244f80d84a.wav
right,data/236555c1-13a0-4cff-a78e-cca94fe3c790.wav
seven,data/e69c5402-8aa3-4426-b5a7-a90127779ff0.wav
sheila,data/e2860bd1-5f7e-4d12-b6d9-ab583d85a2b5.wav
six,data/d018845d-7d9f-42b9-836c-fe92829772b9.wav
stop,data/465f81ca-6dd0-44e2-b890-2e30cfa61670.wav
three,data/16ec7df3-5780-4887-8da1-e6118ab35a0e.wav
tree,data/1fbe353b-d346-431c-bf76-c7a6f7f875ce.wav
two,data/73b900aa-6ef7-4a83-8675-57f0d0874c4e.wav
up,data/c05a7ee0-3bf9-4435-a999-1b38e40a4721.wav
visual,data/98026200-26b9-4e2e-b7f4-85de6bcbea98.wav
wow,data/e518f396-8a7b-4559-bdba-a98d870c7de9.wav
yes,data/e8b42874-db89-436d-b93b-6709a06e0e19.wav
zero,data/7b6743ba-71a2-478f-899a-87c7d1e2074a.wav
backward,data/b05f41f2-0dba-44ce-b30c-46b04fd71e0f.wav
bed,data/471195f9-38c8-4fc7-ab2d-79e357613ffa.wav
bird,data/b92fcdc3-6319-4133-8a8a-d65fbb89a65f.wav
cat,data/993721b8-411a-46d8-9e2b-92690ba54002.wav
dog,data/167212d0-f8d5-47bb-be62-109989370316.wav
down,data/6b330001-0e25-4f54-8b89-98e80cce6134.wav
eight,data/841bfd7e-1194-42ab-83de-a6a71f00f295.wav
five,data/a1c9c42d-80bf-432c-bba3-e81192a0b548.wav
follow,data/641b514d-a06f-4f24-9a8a-ea789f2847c0.wav
forward,data/dc9dc336-4f3e-4f7b-9e67-0724e10a4eaf.wav
four,data/87d1ce67-fc6a-424f-8f88-dfa5d222da65.wav
go,data/7aaf732c-ac50-4c41-addc-9c67888fce7b.wav
happy,data/c12b3d9d-b69c-4b0a-b127-32ef1f3d25bb.wav
house,data/162481df-1213-499f-a98e-13cc2be1de1a.wav
learn,data/6ef1381d-31a5-4d2d-8cbb-9718dfb3db4c.wav
left,data/7a12004e-3144-4bed-a9fb-9c9e3b32ca9c.wav
marvin,data/d4d11a37-5db8-4ba4-8948-3bc410b9d527.wav
nine,data/2b46d322-0e42-46ef-8ad7-94b36ce6bca4.wav
no,data/999d03de-2825-4296-9857-d692e344fa9f.wav
off,data/cd2075a1-e283-42ea-b6e7-5d084254285f.wav
on,data/51fb5a69-e833-4c67-9b9f-8623d2686a8f.wav
one,data/31de7edb-25f1-4f60-891f-4b6f85216b07.wav
right,data/48f2137e-6d29-447d-a01a-4e85590d2bc0.wav
seven,data/74eedf12-f978-4f77-a788-55e2df6e6ab0.wav
sheila,data/ad466298-4498-4d71-9a65-461a2ef0a0ae.wav
six,data/5dbf88bf-4e6e-4a14-833e-2dcdc7a010e2.wav
stop,data/ce6691a3-bfed-45bf-8ea0-136ca341f6d9.wav
three,data/a061a96f-d7b1-446d-9806-8dd7c9f56fff.wav
tree,data/8bd289c0-e919-4b73-ac42-353aad34dc96.wav
two,data/204d42bb-ce56-4c62-9caa-afcb4cca6268.wav
up,data/e4274eec-cad6-4113-83cd-82e14d908eee.wav
visual,data/c7190aa9-b180-4a8e-bb29-cd93c1da5da6.wav
wow,data/938364ad-cca8-41a8-8651-f60582c053f7.wav
yes,data/17863893-dfec-454c-b8c0-849a92004a53.wav
zero,data/f236de00-cb33-4fee-856c-33d05fa97050.wav
backward,data/4f0b8cf7-f57b-4c3f-94de-9e028d77aa88.wav
bed,data/5c21dd84-e8cb-46b3-8a88-9eb1693f9e20.wav
bird,data/b04e3427-9996-4e39-9d04-dbd26e3425ff.wav
cat,data/e98bacb0-bbf7-4e47-96ee-8ed4c4910a6e.wav
dog,data/29f1eeb5-cafd-4f7f-941d-c63b0e25d9af.wav
down,data/4bf70f48-f49f-493e-9639-18c1eceeb1ef.wav
eight,data/be4176ff-643b-421a-a7d5-6793629ad2b7.wav
five,data/685d0957-e901-4300-ba36-1aff1de0ab51.wav
follow,data/a43855fe-4421-41f2-bf5a-8b86446d7869.wav
forward,data/0d74530d-2d23-4c75-894e-e261b4569497.wav
four,data/b94dbcdb-8328-4f53-bf0b-737f19b27001.wav
go,data/c87ac41a-d742-4fa1-90a4-cb40e12f1382.wav
happy,data/33ce3881-8c4b-4348-8434-e57fc80f7fe8.wav
house,data/7076ae8f-a0dc-4bca-85f0-97be729a2d56.wav
learn,data/f78714dd-acbb-4048-a640-6c68dbe1cc19.wav
left,data/58bc3ab8-daa4-4ffd-b938-c717181bd366.wav
marvin,data/c5d8bc96-94b1-4972-a101-ee3936b40683.wav
nine,data/ce77af23-fd0d-4d70-a45b-0af9e74a6891.wav
no,data/28236e87-198d-491f-a65f-aa2eeaf0a3e4.wav
off,data/9c305979-b8d2-483a-aabf-f4af93461970.wav
on,data/55ee7b06-1fb5-4a78-93b1-497525fb279f.wav
one,data/403c7a3c-13a6-4901-9448-2c1da673f063.wav
right,data/7e765d57-031e-4814-9eba-20b641f4e518.wav
seven,data/ce3c181f-a37f-4be1-b7b6-24fe137c3487.wav
sheila,data/0c2bf066-f691-43c4-8caf-39a871df23ea.wav
six,data/f6fdc47e-5489-407c-ac56-bed818653cc6.wav
stop,data/aeebd257-70ed-4f0d-89b1-d990a749d8db.wav
three,data/6a26f8bc-5781-4f9c-b33b-2174489a89be.wav
tree,data/c3f90c19-c737-484e-b6be-07810bd1c5c2.wav
two,data/9c8eb4ea-ad0d-43b1-8d8e-45b2880ac368.wav
up,data/d54b05b4-8428-4a98-b123-c0f8a6b250cf.wav
visual,data/9e126f17-c605-46ac-b0f9-47d874bd940c.wav
wow,data/2e4c0a08-bb9d-493e-8445-7f909fab8110.wav
yes,data/ee986651-d603-47bd-ad5a-0acb9283ee4a.wav
zero,data/49a7f751-42e4-4d80-9083-45f7e9292504.wav
backward,data/e4e81df3-e2af-415e-81e4-dede04e09721.wav
bed,data/130d6bbd-377c-44fb-954c-cb8f2fcbc047.wav
bird,data/e4cdfb6c-ca2d-4c29-85dc-cd57fa792e6f.wav
cat,data/440d1456-6c5c-492a-bf48-8ddcd346eb93.wav
dog,data/b134fb50-150d-4675-a8f5-2df44063a224.wav
down,data/48b0865b-8b95-4f6e-bc34-5cb4107266ac.wav
eight,data/8ed8b2be-afbd-4b92-86d1-01f37a5d9964.wav
five,data/7b5b7a53-aac9-44db-8f37-0f0d575b3c37.wav
follow,data/bad59c0b-0f8a-4b41-b738-3e6444f22772.wav
forward,data/35b6939b-4e99-4d4f-88a5-1c8480c4c6ad.wav
four,data/d0359b14-12d5-4445-89b7-419fc0cea666.wav
go,data/ce5c3277-6b14-42a8-9a95-384347004b4d.wav
happy,data/ef27e2e2-245c-4a3c-a510-fbf006092fa3.wav
house,data/44948a1c-511f-4902-9ba5-f138134ff7c3.wav
learn,data/ce18c671-fef6-4fca-9a15-8c3fe8b81f0b.wav
left,data/7552c53d-9015-4fe6-8e01-648a4604909e.wav
marvin,data/60ec845f-f43a-4bf6-9248-cc6cb7a7358f.wav
nine,data/338dc478-31bc-4e93-ae4a-db4a1c801f98.wav
no,data/653fb886-d704-489c-87a8-053e38979417.wav
off,data/6c5a919d-2c8e-4e69-bdef-d07e7ddbaa27.wav
on,data/dc5416c5-56e7-427e-a11f-23cce63db4f1.wav
one,data/3db0423c-5781-4a17-bd67-5bdf163d40f0.wav
right,data/a3c8d7ae-deba-4353-99d4-94f7c042322d.wav
seven,data/974dfb33-65cf-4b25-b9ad-1a3edafd7fa3.wav
sheila,data/3a0bf8cd-1c8a-46c3-8edf-6541889fbede.wav
six,data/d39eb0cb-379d-4a95-aeee-b7145bfc7882.wav
stop,data/20e63ff6-d1e0-429c-b8cd-065376c99b14.wav
three,data/6eac46b9-251f-43a2-85f1-a972d18a7f5a.wav
tree,data/82c0516d-9f65-488d-81b3-183f846aceea.wav
two,data/4b5da434-4810-4e08-a61b-ce099d599aca.wav
up,data/275e4b68-3bea-43b8-8aa4-4e822b085111.wav
visual,data/3960605c-46f2-4900-b44f-5aaf764270a2.wav
wow,data/43390e61-87fa-4bf9-989d-3d4f14496558.wav
yes,data/c7a74a5a-47f1-4551-af86-e7f6d5ab1caf.wav
zero,data/ed336d1a-2ccb-4991-9070-f9c5fc4cbc9e.wav
backward,data/c6628834-20c4-4c12-af4d-f4d3edf423fb.wav
bed,data/0e5be859-835a-4d1d-846c-3520e1cb773f.wav
bird,data/4f8185e0-7dca-4284-8631-31ab90563129.wav
cat,data/9fb6cad1-1138-4b21-a5db-ccc433661311.wav
dog,data/5f22cbc2-c62c-40bf-81cb-528ea18aa12e.wav
down,data/08eddd3f-8b71-4d6f-bf68-1ae0d7d7311a.wav
eight,data/44ddc940-5f91-4c3e-b158-24136367caa3.wav
five,data/e96ce71c-307e-49cf-af19-7a51f826aa28.wav
follow,data/9fbbc7a9-352c-42ef-a760-7b45bd9ee714.wav
forward,data/224aa10b-8040-4cfb-abe7-7ab84c41fff1.wav
four,data/73638b8f-ac89-4d2b-8006-51233e58c301.wav
go,data/d65f1ddf-c063-47a5-9781-dc04e73b77c6.wav
happy,data/e7f2042c-be09-4cfa-9f38-361ad1b0d02e.wav
house,data/62d69051-d395-4d9a-9bcf-5dd2e7bb0b16.wav
learn,data/8797528a-c646-4ed9-84e3-5b8d1ec31969.wav
left,data/9aa83469-ed0b-45be-85ed-5514f851d16e.wav
marvin,data/5dc4dcf2-4281-4ca7-8399-4761adf1c7a9.wav
nine,data/6b1cbf9e-4477-4ea4-99ed-e87530f460d2.wav
no,data/ab3efb56-2371-49b2-a8d7-6ba742f20ab6.wav
off,data/579936cd-872b-440e-873d-0cd207d4029b.wav
on,data/e4aac5a3-0b7f-495c-9514-80f74d39a4c7.wav
one,data/49a93128-ec48-4763-8937-bc588471bb6a.wav
right,data/1f00d187-d01c-4676-b868-7a0a4bb626ca.wav
seven,data/2893cbd7-162d-418c-9273-58e3eab6554c.wav
sheila,data/6592efbc-c205-43dd-be19-5f935423faf9.wav
six,data/f512d1d0-ac3a-4bd0-9807-731eb3ebf384.wav
stop,data/5a96e141-ddf0-4b35-994a-fdf6fa41b18b.wav
three,data/582216d7-2b29-4dda-8c07-2e524447a9ec.wav
tree,data/5203fbfe-8539-4815-a0e9-c838c08acdf1.wav
two,data/84270b42-5ddb-4111-b098-3a757cdaa170.wav
up,data/1b7479e4-e620-4460-be38-bcf07d14684c.wav
visual,data/1c1954da-b7e0-45de-a713-a7f49ba58764.wav
wow,data/d1217347-b897-4e53-ab57-a8bf7b673a52.wav
yes,data/1dd18604-2c9d-4ed5-bcef-51e82ddeb9eb.wav
zero,data/278d7c91-8368-4f2a-8cbc-a9aec107aaf6.wav
backward,data/708354a1-476b-4a35-9839-4fdaff23ca0d.wav
bed,data/205c83d3-d712-4053-82e9-ad1b31002ef9.wav
bird,data/6b097e90-7faa-4692-b7f4-a8bc25ef5e60.wav
cat,data/9fabe6f6-d3fd-429d-8d59-fe27cd8b2634.wav
dog,data/7e733339-837e-43ed-aa7d-7f2d458f1fb0.wav
down,data/eb38b608-d5df-4e47-9037-eb3200610da5.wav
eight,data/119b544f-fa90-4e6c-87ad-a41c9fdd4e1b.wav
five,data/34301c21-1c5f-414d-998f-d769f42f58f6.wav
follow,data/b342ff26-89cd-4976-9806-bedb2e2b1520.wav
forward,data/c82ffbf7-34ce-4f7b-b46f-9a5105d2c03c.wav
four,data/51d7203b-9b0d-4bcb-b38b-d74c63974167.wav
go,data/0940c6bf-8bf6-4235-b737-39060f50e4d5.wav
happy,data/624edaaf-e19b-43d6-802b-5d7c4198f1c2.wav
house,data/10465c42-fd4a-4247-9a20-65e9fe5c1721.wav
learn,data/234fb46e-ef8a-4196-8baf-b50056f660a2.wav
left,data/57d9a408-8589-4bcc-b4e6-1ae6a5f9f89d.wav
marvin,data/be3b1d2c-3b9c-4b59-832d-70c318f7aa52.wav
nine,data/9682afbb-3337-416e-91a7-493ae15b222e.wav
no,data/10aa8717-611d-48db-a603-3488375469c0.wav
off,data/b95f1686-438b-4583-b503-e55a24d765ce.wav
on,data/942a0021-b64d-4f1e-9e8c-6c9a440b165b.wav
one,data/b8ce3dfe-a790-45de-824e-25ad98c190cf.wav
right,data/378c1fc5-bb19-4798-893b-0f480ce2937c.wav
seven,data/9e2324c3-7570-4c28-8315-5001631d74a7.wav
sheila,data/d0aea1f0-cf83-4833-94df-e197c82e4e8f.wav
six,data/f64d7ea4-0ca1-42cd-bc49-6de721616f2f.wav
stop,data/4965da5e-04f2-4d6b-b257-6069fe993db4.wav
three,data/d2269c07-7b65-481b-93f4-e91c69cfddf8.wav
tree,data/e31cd993-ec8d-4d33-853f-0e3eaff6bca3.wav
two,data/9ea098dd-c8c8-4ff4-b724-c4cf4a6a0fd7.wav
up,data/8d70ca24-e336-41f3-9f04-ddf64d4e1b08.wav
visual,data/68bc113f-2f7c-45b2-aff2-38a6a37b8c54.wav
wow,data/8665b8e0-c97c-48c7-89d0-ab8cb61b71ad.wav
yes,data/36c1a350-1423-4431-afe3-a8ac59fd8d92.wav
zero,data/0cd1517b-bae2-4a28-b0a3-fb6fb7bbe51a.wav
backward,data/d065c137-422a-4a54-a120-3b5b8b7c2fdd.wav
bed,data/2f8afe35-4e78-4dbb-b262-94e16dd6d1ac.wav
bird,data/6cc798c4-5946-40ed-bf22-b2c011eb05b7.wav
cat,data/9887cb3d-d337-4fb1-b04a-500038bac055.wav
dog,data/01cdd1b2-9882-4eac-9720-38bb39875bf9.wav
down,data/efea9cb0-ef70-4f46-8a2d-b2d401b6e6a8.wav
eight,data/2756f321-9d6d-4b35-9985-f47419a5dca8.wav
five,data/581869a5-77ed-48a4-9e10-5fc34b73cb5d.wav
follow,data/87908a3e-1b58-4b0d-ba01-f773ce378052.wav
forward,data/8a5664e6-88c0-4fba-a741-3fec26f8ecbc.wav
four,data/59f6c70c-a26d-4438-81fa-ee6c9466b3c6.wav
go,data/3f9e2fcd-df3f-4603-a297-1b064825266a.wav
happy,data/a0c71d75-986c-4fd7-ab8c-72a90d05d805.wav
house,data/fb79ce13-f701-4888-9528-fc75c73dadaf.wav
learn,data/d38e5f10-c58a-4964-9c26-2264f1f320a1.wav
left,data/572a2c12-edfd-46bf-bf56-ba3dae4e820a.wav
marvin,data/6c5197dd-1bdb-4515-9ae7-aaa6ccf2df57.wav
nine,data/c5c7b196-f52b-46d4-bb23-f91765d4f81e.wav
no,data/fa84d6d4-bab9-4654-a409-b520efa4c7ba.wav
off,data/931f0579-de40-42a0-a354-d1d52822e0e8.wav
on,data/8b7a4646-af7e-43d8-a5fb-aeeb6c48ae10.wav
one,data/1e7eb98b-c366-457a-a939-0738564e684d.wav
right,data/f2345e02-37c2-47b6-a0e5-a52806733e8f.wav
seven,data/50162e19-2406-40c0-85b1-d7dd9449658d.wav
sheila,data/1d804167-ae51-4ea0-b363-7143e075d895.wav
six,data/07791458-76b8-4cdb-b6ba-064dc72cbd99.wav
stop,data/749f32b4-2eec-4c63-a75f-ae026a9904d6.wav
three,data/1804c6a0-8c19-4050-bab3-31574d7f0b07.wav
tree,data/3635bedc-7894-4103-84a0-299df4824473.wav
two,data/e1a153e0-9b90-402a-97ed-1af8e9e0f2e8.wav
up,data/84ffa590-2a26-404c-845b-d8b5cbeaf32f.wav
visual,data/ba99c677-8295-4043-9855-a3eb31a3ddf7.wav
wow,data/f6ea54c7-ddd7-49ea-a71a-ad9d357e777d.wav
yes,data/bab218f4-801a-443f-99f7-5c3786e5712b.wav
zero,data/51ffacaa-11cb-4cf7-802f-93cef4dc2293.wav
backward,data/0f9d4a49-700d-46d3-a99a-e0e2a72b6a21.wav
bed,data/150bd4f4-fc97-432e-97c8-72b1c45ceabb.wav
bird,data/2ddbb9d9-8d99-4c72-9a35-71261f3183a2.wav
cat,data/91fb7c41-3146-4063-b431-a3db25a73707.wav
dog,data/87e4d37d-2c44-4773-a443-f1cc5d21d7c5.wav
down,data/a24a6afa-e4a1-4f79-a686-09ab56fd110b.wav
eight,data/83ad9aaa-fd0a-4591-a4cf-6ddf2a03d79a.wav
five,data/c68f598f-e3bf-4807-b501-2fa6ab234c49.wav
follow,data/d5e20a1e-7fd3-4aa3-bb2e-fed57d7424f2.wav
forward,data/b59c43e4-3307-40d6-8c65-e528c689131a.wav
four,data/c6beaace-3e45-429b-98bb-6b2c15f29492.wav
