happy,data/91e3b0aa-bc48-4c9e-804b-739a60f2fd3d.wav
house,data/17ff92c0-b6fd-4ceb-b4d1-d73695960d81.wav
learn,data/5b740228-c7e2-40d8-9416-7cd2bcf31afd.wav
left,data/a2321e27-94fa-47fc-bb57-261a0643a378.wav
marvin,data/95570f36-98eb-40cb-a3c0-7bfb03611e09.wav
nine,data/78cd4be9-b0eb-4e71-b744-e88a7f70e403.wav
no,data/d0f93fed-7a7e-4e59-ad61-cf8333ffada0.wav
off,data/148c01c1-b154-4010-ad70-16ba31117f86.wav
on,data/84d950c3-9c6f-47fb-9de6-c32fa52f344e.wav
one,data/c9b05489-6f5e-46cc-a7f1-8c79c02207c1.wav
right,data/a4547cd5-bfd4-4922-9751-528b6e2189ff.wav
seven,data/fc6b4365-b508-4df1-b987-acb1feaeea1b.wav
sheila,data/411fc322-539a-40e3-8e81-bb5c6658858a.wav
six,data/cfc92d8a-e46a-4c2f-b90f-aa1a2d12d2df.wav
stop,data/0f271fe5-7920-417e-80cc-d2f351bce54b.wav
three,data/489c7cc8-2336-4e22-830f-5bcef2e6aee6.wav
tree,data/f20d799a-6111-4a23-833d-e56f0e68e8f9.wav
two,data/7639981c-ed40-4d3a-bbef-df432b6cadf5.wav
up,data/e8f77e42-8549-41ab-a113-8e53f473495b.wav
visual,data/6d2253ad-a34d-4590-9c09-f19eafcce93a.wav
wow,data/31f6b3cc-2316-45a3-bce8-6d76df802e01.wav
yes,data/46941a01-9cea-404c-873d-ee12f6a23285.wav
zero,data/e318fc8a-ea80-42fd-bbd8-48681471d2d8.wav
backward,data/39ce15d1-b1bf-4110-877e-bdb95819dd7e.wav
bed,data/0aaa94c3-7fae-4d80-a970-c1a7b96b1056.wav
bird,data/e12b9c6f-9140-44c3-a892-df300ff0dfce.wav
cat,data/9b548a4b-3d29-4a0c-9e5f-30450d2dcb23.wav
dog,data/11001fff-3a56-4477-ab01-1c0ac6efbbe4.wav
down,data/bee7b3c6-2f0d-4305-b096-e50740770f92.wav
eight,data/30209906-9fb0-4e45-9964-ce38bd1b47d8.wav
five,data/8591813b-acdd-483e-8d91-8efd10c46c76.wav
follow,data/d1d702a3-237f-4020-b151-ce5753869dd3.wav
forward,data/02140f7d-2622-48ff-89f7-bbfd2f3ffa9b.wav
four,data/4fcfd2d4-7414-4f6b-8539-220a9a159e6f.wav
go,data/fe65d05a-79ca-4eac-ab63-fb8c5965cda9.wav
happy,data/6f14961e-2fae-4e44-a21e-799a9ffe0a6d.wav
house,data/ae6c0a63-2b20-465f-9db8-15b3074300eb.wav
learn,data/d423b223-e0cc-4452-9cb5-3d0535831ad8.wav
left,data/13b4d29a-3d03-4323-9591-5fe59e97b716.wav
marvin,data/e814676d-beef-4423-bb23-170bdb77ccd1.wav
nine,data/389674bd-efd8-47d7-afbc-39a0aa7110dd.wav
no,data/5fce8122-23d1-46be-9a78-23c906d19d83.wav
off,data/229fbb67-4eee-41f6-a557-2f0e854c4ec9.wav
on,data/94ae73ed-5d50-41d0-b65e-a98f89a997d8.wav
one,data/9d778fd6-2a10-4e8c-83a1-9d3a1e002253.wav
right,data/71ad0976-94bb-4de5-9177-aa34ef6aa1f0.wav
seven,data/d8621c51-8e2f-4e60-944d-7489c3e97f91.wav
sheila,data/0a21d795-83b5-400c-a54c-cb1cda4c6859.wav
six,data/cebecc23-edfc-4fbe-b6eb-06a261618e01.wav
stop,data/1aa097b1-27df-40a9-8659-17f90a3d2e07.wav
three,data/603187dc-71bc-41e1-a333-213e05c93255.wav
tree,data/62afc459-87ac-4320-a6ae-bf02830e290a.wav
two,data/53864968-d389-4327-9331-55e0952013fd.wav
up,data/0317a770-c12a-482e-b4f9-c694e5a28515.wav
visual,data/682aa3fd-f908-45f8-a297-ad145368fb8c.wav
wow,data/2fba72dd-4f44-4b8d-93e6-e2be9b4004fc.wav
yes,data/0498949c-bf49-45c7-8441-2c55bedd75a6.wav
zero,data/49799768-d7e5-4567-ace7-9d35082e0573.wav
backward,data/d94ec8c6-5305-4143-9049-962a15493e9b.wav
bed,data/c6f9fa6c-34f9-4857-925b-0fdd366ebb08.wav
bird,data/f27fa457-d150-493f-a698-f60f1553aaa9.wav
cat,data/2114e8c9-734b-4e13-b9d9-1f81c78dbd91.wav
dog,data/725f3ab0-4972-4cc9-90ab-736b1f1d36d2.wav
down,data/ae34a9da-8f91-4c8b-ac76-6e3c36fcf539.wav
eight,data/64807f62-cabc-4f2a-a710-309a590cfcbd.wav
five,data/4b8f3f7c-14c0-4fa8-8374-64edab0ce3d1.wav
follow,data/0c2676ca-e488-4402-965d-f2ec57a3c46d.wav
forward,data/7972ac57-cd5e-4816-bda0-f32da90fe5ef.wav
four,data/1cc6a3ab-0ea7-4d88-8da7-293a541190cd.wav
go,data/2b958303-b072-4b9c-b353-f3a8c36c954b.wav
happy,data/32dfc2e5-1f6e-4329-a0bf-ce338cb13098.wav
house,data/e3d086b5-5d5d-4885-a62f-2e8735d2cf50.wav
learn,data/e8c791b2-0c9b-46f7-965d-5d1a671b6d4c.wav
left,data/75d999c1-d8af-4548-aa1e-b972e66cf40e.wav
marvin,data/78515a7a-20eb-4851-98d3-03063dad5268.wav
nine,data/976c6284-19b9-4903-bcbf-00a1677b7b48.wav
no,data/8c141f6c-13e6-4f81-8e3f-5eb51eb253fa.wav
off,data/144a36b2-2975-430b-a155-bafe05b4c3db.wav
on,data/0b59ed5b-f0e1-43fc-9f6b-942aebac3d67.wav
one,data/c46f6732-e577-482e-86b6-0f3a2eb2222c.wav
right,data/d9d64f44-1e9e-4bdf-a38f-267686d64269.wav
seven,data/495750f9-a1f9-47b0-a4a4-8036f4d7d452.wav
sheila,data/62b13a7d-27f3-44fc-807e-369f394e5ebb.wav
six,data/5d5df207-c1b8-4e9a-ade3-80ba7229289f.wav
stop,data/309830a9-f14e-45c6-abd0-e88cbf0ab1e3.wav
three,data/3fc8cbe0-5045-4896-be36-59a82710c8f3.wav
tree,data/8f62bcef-418d-48d7-9ff9-8fa30259807e.wav
two,data/c1c5cfa2-71d4-4325-88a3-c38874af34b8.wav
up,data/82ce6a4d-3b94-4414-8af3-0ddb8e88807a.wav
visual,data/c81b7131-bbb3-4693-8d52-c537ee9a5183.wav
wow,data/f2a80fd9-f903-4346-bac5-f7968bb11c6a.wav
yes,data/b39130a6-eead-4a54-9599-7e31735230c9.wav
zero,data/d4579f42-5c10-4240-82c3-1e4f80d11786.wav
backward,data/c15bc9a4-4caa-45ac-98b0-1962a6cec0af.wav
bed,data/55d7ef92-a4fc-4fe6-bc91-e5c974d6250e.wav
bird,data/8bb99f8e-8e78-41c0-9f2d-95db8bf2ad34.wav
cat,data/8b3dc6b2-43e7-4fcc-8ac6-817c5b62a09e.wav
dog,data/6c523fa9-aa10-4f6e-8e80-7ee306bfe7d9.wav
down,data/73bdd404-f8bd-4d21-b143-526ae8dea415.wav
eight,data/88353a8a-5581-406a-b021-a84f69c46a10.wav
five,data/a50cfd16-4195-4fe4-97f5-a8b67d2666b6.wav
follow,data/2f468494-2018-4e1c-b6f1-fed90c4488a2.wav
forward,data/7707d6d8-a186-4b0c-babe-8d26178ccf6c.wav
four,data/d9326450-65ac-4319-a480-7de7878a57c3.wav
go,data/d17c62da-1e9f-434a-a9c9-76ab007ed6a7.wav
happy,data/1892a06e-42a9-442e-9aa8-b31ae7144a29.wav
house,data/1abbdbb3-09b6-4fe0-8f9c-217dbad7bead.wav
learn,data/4cf2a8c5-0426-46a3-8742-ae38d277e2fd.wav
left,data/8b8905b9-4111-493d-88ee-9660a30ea625.wav
marvin,data/5a8fa365-2022-4954-b181-4cf185a84c38.wav
nine,data/d1659d58-b261-4e64-9dfd-d7d2e99e876b.wav
no,data/9e98addc-c01e-484b-be66-766ef4ceaefc.wav
off,data/b970b5e8-71f8-4144-b294-580a61ade6c1.wav
on,data/453c09ad-a89c-4e4e-b620-96a14b780dda.wav
one,data/cbede07e-d433-439e-9b69-b68adfe3a5d5.wav
right,data/4e6b0e55-d9ed-4ba1-8df3-cfce638b92cc.wav
seven,data/46477e55-e948-4baf-9282-dc7b710096e4.wav
sheila,data/9517dc50-47e8-4c5e-9bfe-756ce9d9c0e4.wav
six,data/f4484954-ae9c-479d-9619-debded9060ca.wav
stop,data/93e4a6a4-02e5-417a-a2db-a18c115aaef7.wav
three,data/a74ce407-75b4-4b90-bc58-b55b7bfa038b.wav
tree,data/47b0afab-d92b-47c4-994a-f311f1b4270e.wav
two,data/2e6f5946-4de3-45f0-95ef-c7376972326d.wav
up,data/963e1088-8864-45b7-ba98-1c685b289258.wav
visual,data/c55a44f6-f01a-4ee0-86b7-d72279eb493f.wav
wow,data/d08b745e-a3a2-4371-95b9-64eafa425eb9.wav
yes,data/45c99509-9e8e-4091-974e-c4a8aa72364d.wav
zero,data/33751172-2cbe-4031-b301-4085d7553a10.wav
backward,data/58583ef0-0c9c-448d-aaa5-3bc897cc76f2.wav
bed,data/429ea37c-bffc-4388-8def-d13d8651fc0f.wav
bird,data/58dc0736-0c26-4a8d-8b38-601702082eaf.wav
cat,data/0d6ad85e-ace7-4bfb-b660-39c367ee2a16.wav
dog,data/ad6ea883-3826-44bb-a932-366ef704ea51.wav
down,data/9715d4b2-e04f-4a12-ab7f-e7fcb64fc414.wav
eight,data/600db95c-591f-4c60-8cba-bf879a4fdb7e.wav
five,data/79c2dc19-a305-423f-86dd-9c4b902f4a1d.wav
follow,data/1d993f35-626d-42c7-9d66-239d4d14619b.wav
forward,data/ca3a10f5-e485-443a-93fe-6808885b070a.wav
four,data/a792dd4a-2b0a-4b42-a6d2-5b8b10f645b9.wav
go,data/f8dc26c2-42b9-47bf-b8ac-f797ea1de86b.wav
happy,data/e55eccea-144b-4bd4-936b-d76872ea8d2b.wav
house,data/ab986506-7691-4b45-a02a-e0c953aca739.wav
learn,data/25e2e75b-1a52-406a-8687-11eebde330a8.wav
left,data/6ea2d4da-4796-4627-8cef-0b9888731a65.wav
marvin,data/8ff94044-77d6-4de6-a596-90a96585a491.wav
nine,data/6e5a10e9-6736-4fd7-898e-e0c445b7490f.wav
no,data/7a10b8ad-c02a-4a31-9d4c-5aea731d380f.wav
off,data/02c0d1ce-2d6c-4bfe-9f50-187190a05ef7.wav
on,data/ea4303d6-2387-4708-9d15-bd30fa6f6214.wav
one,data/c3b5e97b-2e99-4f8e-a41c-c756cd509d49.wav
right,data/a1f30d32-09be-4641-87a0-f29e33315473.wav
seven,data/0de6b562-3747-4dc4-9231-8e91fb86cae7.wav
sheila,data/986b69b4-3bbd-419f-9f89-972ea771f6d3.wav
six,data/2df02c5b-165c-4695-aec4-0874fc7c7001.wav
stop,data/196cd780-8dfd-4f53-8371-ba3a78a4f623.wav
three,data/76e5d292-35bc-46a4-a12e-0bea913cc370.wav
tree,data/25a243ff-636f-4110-853d-ef463820ef3c.wav
two,data/91276046-f5de-4c80-9d17-29cb2e959a45.wav
up,data/4e324430-be42-47f2-bd80-50ce1ee285fb.wav
visual,data/d7ec6e4c-14dc-4642-a1b8-b7628de197d3.wav
wow,data/45277561-129c-4200-ab24-46cbbf433f89.wav
yes,data/1af80cca-9081-421a-9bc8-1ff212ab64a2.wav
zero,data/bb368e15-e2ff-4dec-92d0-b785fde2e7c1.wav
backward,data/32e0ed02-7e5c-4891-bdc1-fc2743a1fba1.wav
bed,data/7503d63c-6762-4ab1-9640-46017a81d31c.wav
bird,data/49dfed49-abd6-48a9-88b8-d72b07fc197e.wav
cat,data/09b46021-b1bd-43b1-9079-02f89577843a.wav
dog,data/7d182cdc-1332-4e01-9b7a-cc73cd74c9fc.wav
down,data/12a9cd1a-52b2-44b5-91fd-7dab1ad17637.wav
eight,data/98542b84-b302-42ee-8e31-b7ca4fb02ecb.wav
five,data/6e81182d-c1e7-46bb-a68a-d4a3d1808b3a.wav
follow,data/e94c2ae9-2684-47be-96bd-42faa96cbbe1.wav
forward,data/aedbec22-f5a2-4e5e-8888-e19984932dcd.wav
four,data/2011ab5a-2f8d-43f4-a9a7-adf9ac0fe1a0.wav
go,data/655331d6-2b39-40be-af14-42d6ece88ada.wav
happy,data/88bd2512-d03f-4bcd-adef-850bb6e8f575.wav
house,data/c08892af-3550-4151-8b1d-cdd2b93ad1ae.wav
learn,data/195b85e1-d250-4762-9e34-da83f5202453.wav
left,data/0bf1fe11-7354-453b-b53b-f22d0ad84d62.wav
marvin,data/10cfebfe-4e51-4f55-974d-bc5e106d4616.wav
nine,data/a974d736-70b4-454c-9eb3-919e8335e2af.wav
no,data/46ea1d27-07c0-47a9-ab88-ec85101b8077.wav
off,data/648686f2-e3e8-43ed-bd64-222318244b1c.wav
on,data/18e8268a-91f3-482e-830f-40c86d45d7ac.wav
one,data/587e143e-565e-48d5-aaf1-662fb37e5952.wav
right,data/0656f836-7831-4ceb-b9a4-e8b4eb75da51.wav
seven,data/610f8894-1dc6-4d41-b07c-9951fbbb44a8.wav
sheila,data/68b48ce5-9f19-42b7-8e5e-d894acfb6771.wav
six,data/8c4df384-bce7-4b01-b004-6fac1dbbd0f8.wav
stop,data/667f0526-ecaa-46df-9c1e-ae45c185f461.wav
three,data/206dd771-d502-42c1-a0b1-6968bf2ce286.wav
tree,data/08bdc99a-37d9-40a1-b48b-c935bfa9023b.wav
two,data/9c266d3c-7a53-4df8-ba28-518df6a2e585.wav
up,data/3722f12d-9cdf-4e3d-b0c8-b5eb077902ea.wav
visual,data/8c42132a-60ef-458d-8496-d487a7d209da.wav
wow,data/bf707aac-ab80-49bd-bff6-1c7056afe8ec.wav
yes,data/fdf1b57f-f236-4d46-8ad7-1477d6aba77a.wav
zero,data/1b0ab46a-6be8-4363-818a-7ddb5851ffba.wav
backward,data/7deab174-9ec0-40fd-827f-cde3f34da6e4.wav
bed,data/ba19433a-3cf0-4f5f-9eef-51d1d350527f.wav
bird,data/e81c0f51-6c26-4798-aef7-6c5e193566a8.wav
cat,data/83350032-e8f7-4b6e-b8e3-68b484e967d7.wav
dog,data/420f8b36-6f90-4518-b51f-c92a02b3f5b7.wav
down,data/3ea6c6ed-dc33-4700-896a-c743b044e2d6.wav
eight,data/dca44f52-f7be-4e1c-b895-b1505703cafd.wav
five,data/6a18f6e8-c356-4740-9d27-361bcd745e78.wav
follow,data/95bd0d77-f8c8-4816-ac4c-9a03ffc6d854.wav
forward,data/cdbfb29d-f628-4428-9bc0-bf2a8aa1d091.wav
four,data/63702dbd-b44d-49a3-b2f1-ffbe7887dfbd.wav
go,data/161b8fee-51ce-497a-bf63-60b69a06e430.wav
happy,data/b90603e0-a9fd-45d8-96ad-46fd51a57097.wav
house,data/63a8becf-c109-4013-8d0f-5997cd36e4b7.wav
learn,data/e3acc638-d2d2-4781-b209-4048abd1fafe.wav
left,data/a9bfce93-3440-475c-b11f-31b8e92bbd5a.wav
marvin,data/f225b841-1044-4253-ade7-61946e05681f.wav
nine,data/3fa13944-51ff-47aa-891f-4131adc06044.wav
no,data/7ed3fab9-424f-47ba-bdc7-6135f239965f.wav
off,data/336ef070-53d3-46fb-95da-9b80ade2498c.wav
on,data/5b2c1ad7-95b2-4b5a-9d36-09b4ea49f330.wav
one,data/3bb8efe7-da02-4216-a5cc-d1b5da57310a.wav
right,data/ef01622e-c036-40b2-b2a9-fff5f5a944d6.wav
seven,data/06ca3eaa-0898-4892-961e-b7537d295638.wav
sheila,data/4ea95c08-6ad9-4627-9263-69fd05e9fee4.wav
six,data/dc46b982-22eb-4286-9728-e5d474d2b77c.wav
stop,data/5eda131b-1f3f-4ddf-ab3e-aaf88be2af51.wav
three,data/0df58423-adf3-4c2c-a6a3-420721d9eb3f.wav
tree,data/ae80eb19-4859-4054-b87f-1c3949c5669d.wav
two,data/81290131-0fe9-42d5-b20d-d8e330ccb208.wav
up,data/d7defd84-a53e-46b3-8025-39a8e646a4c0.wav
visual,data/8b24c813-f9cb-433b-92f9-44a4033db3f7.wav
wow,data/38700097-7c24-42c6-bc55-dd11f5d6cdce.wav
yes,data/a14a5a59-bb7e-45d3-a94f-279558d8fa59.wav
zero,data/112c5a93-7b40-401f-9a15-5271c087b64e.wav
backward,data/dd2a411d-d723-48dd-b042-14cd314404f4.wav
bed,data/d4dd22b4-d851-436f-abdb-367832d24b67.wav
bird,data/acfd8a77-cdfb-4e5d-9383-316184a4e2e0.wav
cat,data/11fc82b0-b9fb-419d-aa50-efd91b40b99d.wav
dog,data/5fc1128f-0231-417a-9218-81bfc489c9fa.wav
down,data/251f8ce3-7baf-4ead-a771-cd5ed602f604.wav
eight,data/f6886447-2709-44dd-adb7-a7835521792f.wav
five,data/c62425cb-812c-4c3d-a769-342f6d185f0f.wav
follow,data/3825ca22-5867-4565-8f7c-e7be0141cc0a.wav
forward,data/62263870-020f-4f21-9f1a-ec7963d730bc.wav
four,data/46922c7d-5083-4834-b7e1-7206460ea8da.wav
go,data/4e676b90-0b37-4540-9f26-6cdab8759093.wav
happy,data/b0985d65-83d9-40e8-9131-caa166a90236.wav
house,data/bae20f2a-8c9c-41d4-985b-00c300666ca9.wav
learn,data/d67cae05-3259-4e23-9990-332e61eeb979.wav
left,data/8905bc79-0315-4f40-b2eb-8b071ac7e103.wav
marvin,data/80726ac3-3274-4e61-92a4-697719cc39b5.wav
nine,data/92ac1e23-b2fe-47e9-b55d-0d0b93a44222.wav
no,data/73e4c717-9b9a-45ed-8c16-e4f420373ac5.wav
off,data/af10615e-e6c4-47ed-a7e8-bce25c25ce59.wav
on,data/1d129081-34ae-49f8-b1e3-f202d4b30a77.wav
one,data/75bb67cb-a14d-41ca-9e70-feb083e85a42.wav
right,data/a847fd0e-ae1d-4d40-aabc-3056ef727adb.wav
seven,data/c0a9206d-9bee-4cc7-8909-e58a78ace230.wav
sheila,data/345c813e-e87c-4866-b981-fbeccb36dfd8.wav
six,data/cd9a4078-74ef-4b1c-8e56-beb90d12d473.wav
stop,data/969d61e6-ad38-4c80-91e7-716c071d9c56.wav
three,data/b8e523c1-b4d7-4cb6-b28f-3d9ebae43231.wav
tree,data/d472e76c-a0c7-4274-89ef-99071a89c798.wav
two,data/8255645f-ba3e-469d-bbdf-da3365b779a7.wav
up,data/8bbbb8b4-638c-4dd5-bf62-11397cb47bfb.wav
visual,data/6b6f95bd-bbb7-4df3-b974-c290a327c8cc.wav
wow,data/9c4cc315-f365-4554-8242-696c8677ad6f.wav
yes,data/9d70c7b9-708d-4ba8-a41f-7ed8f86ca3e4.wav
zero,data/6d76f1bb-8da8-4c57-842a-72cf4baad8e7.wav
backward,data/23d04158-bcbe-47b3-8193-073500b30d77.wav
bed,data/77f8c8ab-c22d-4ab9-a7f8-30836f651fd6.wav
bird,data/664d2c01-30bf-4e23-9c48-11694cc40da8.wav
cat,data/c34359c2-da95-49e1-96b1-33a0e48df38b.wav
dog,data/631c001c-29a0-4eeb-9e97-7684ff9a46f0.wav
down,data/135af522-dd61-45f8-8602-764b8af1e1d6.wav
eight,data/7a23e286-9db3-4767-a7d2-f702e9f9ec04.wav
five,data/aa6ed486-32a4-4024-bb9a-4f6c9ce4795f.wav
follow,data/18d601a8-dd16-4d02-a8d7-17c7f9169b19.wav
forward,data/4afe523e-7a29-41f2-94c6-dffced132f17.wav
four,data/7635b37c-d068-4fa7-876b-dbbcf1fbc1e7.wav
go,data/6ecf9158-17f9-4965-95b1-96cc8bc76b18.wav
happy,data/54e3250b-7b87-4c0a-81bc-d35c6ce1bad9.wav
house,data/c221acf2-ce15-4106-9d4f-e21f459c153c.wav
learn,data/048cecb4-3f4c-49d7-b81a-3c9bdd0e3cd7.wav
left,data/38d85eb6-ca57-4e89-8def-5c9634a7a450.wav
marvin,data/632b2d11-2f43-49c3-8b50-c612e476507a.wav
nine,data/8a836394-9a6d-4157-9c23-6b6428dc1591.wav
no,data/1094f808-f42d-41cb-b6a9-6c1c826fb7f7.wav
off,data/97bd1936-088e-43b8-b684-895c32c16c20.wav
on,data/41930230-c62f-4962-a63d-f6e3c23fb9ca.wav
one,data/4349e624-0766-48f3-b957-cd1f945b2ec8.wav
right,data/8a49d17a-8df6-42dc-b5f1-10b45af13557.wav
seven,data/3a84a01c-9718-445f-ad85-4bbb9d3c4db7.wav
sheila,data/07f485b2-2219-46ec-ad61-a1f2a2a175e0.wav
six,data/caeaaaae-7a79-42d4-9dbf-87640ea59cbf.wav
stop,data/3e0df222-d234-4f53-8948-15049bafeee9.wav
three,data/621a355f-3718-42e2-8cba-cb7fade1c4eb.wav
tree,data/4008a52f-dcf7-472e-ae73-8aa025558ca2.wav
two,data/b3587d52-134c-4300-9604-9fb49317bf39.wav
up,data/e9084d15-e964-4b94-a2a2-f72db4008378.wav
visual,data/25e39fb8-fe22-49bb-b794-0bbd02ac3b3a.wav
wow,data/9d5dba4a-2151-40ea-a603-4d4f87c756f9.wav
yes,data/34bde38e-4eb5-43a9-8220-b167b15c0277.wav
zero,data/4eadbf7e-4aa6-4d09-a010-39cd673343f5.wav
backward,data/6afc975c-5f5d-48ef-9505-67297bc6691c.wav
bed,data/cc27aa28-5511-433d-a0ed-add7d01b781a.wav
bird,data/1523fac5-d9e9-4c3d-91bc-442f7583bbff.wav
cat,data/2cd66eca-20c7-40ed-9017-a1af52b65add.wav
dog,data/39557963-4389-46eb-bff1-f1ddb6f19a6c.wav
down,data/953b51dd-3750-4130-b0aa-86039c4c8b26.wav
eight,data/a0dc8ef8-c969-4ed0-9b53-61dab735356d.wav
five,data/93bc6711-ce46-49af-95dd-575c3f049ccb.wav
follow,data/a8688344-b101-497e-9364-716de07bb165.wav
forward,data/772a2be2-9de1-4c68-9ed6-20160be4a1cf.wav
four,data/6fe0f16d-ab72-4d92-8e50-744c55979e56.wav
go,data/5cd9143c-b9f7-4b5a-8d60-f927d42e2d92.wav
happy,data/9fe58865-9fbb-41f9-9917-35e0e4e06822.wav
house,data/c6c84cb3-a630-4f2e-9a31-82964f639b5e.wav
learn,data/b116b3d4-c749-4d12-b693-a343f46102d2.wav
left,data/f1556785-af1e-4b52-aaab-6155a9b9389c.wav
marvin,data/26e12e3a-cb12-487b-957b-d3f3c1791756.wav
nine,data/facc459a-1640-45ff-8eb9-1cfc1dacefb4.wav
no,data/0a3d43fc-0f1c-4354-8fc7-4edd0bb52e3c.wav
off,data/9e98755c-49bd-43f8-bf72-152b6e0937c9.wav
on,data/b08d03a7-78de-443a-8e5b-5dd13cbf7ec9.wav
one,data/ec0fcfb8-ed58-4d53-a09d-8de963083b8f.wav
right,data/576900ef-2c75-4c2a-a1ee-88a574beea01.wav
seven,data/69b1c7b6-7fcc-4eff-8174-443a14b55b4f.wav
sheila,data/62b9e0ad-b071-4e07-bbd7-4367dd3bf347.wav
six,data/fbaf8117-964c-4c09-b4a2-62d1b685c3b3.wav
stop,data/badc6796-2a92-4bbd-8d9c-b093b0f1536c.wav
three,data/1c945390-4a1e-4fc5-b81f-eb12c1e00301.wav
tree,data/d687c9c7-4256-4399-aba3-0508306377ce.wav
two,data/b48df245-7440-4883-b3c2-8123ff93433c.wav
up,data/0be47020-6a74-4827-9252-efa9beae29a4.wav
visual,data/c7e22ed0-136e-42f6-a681-9dc1b9477a59.wav
wow,data/ba9740d0-f78b-47cd-bc1b-d4e6e27903b4.wav
yes,data/fb836f2b-6456-4817-81b3-d2f3cbc3937f.wav
zero,data/a7f4bb17-67e4-4865-a73c-f2e35188ab1c.wav
backward,data/2e308f83-8731-4e06-a5eb-61b07609355c.wav
bed,data/e87f5a11-72ee-40d1-93fb-3a38bd8846f7.wav
bird,data/b3356f2e-9ba1-4c62-b10d-d6b34f988b14.wav
cat,data/686d65ef-cf9a-4919-9593-9439551fdf77.wav
dog,data/8268b8a3-34d6-4eb9-b816-b635370c9379.wav
down,data/9cfb0e44-d12d-4c30-ade9-2b5c02b20e1c.wav
eight,data/8dec056a-0b41-4896-9ec0-f8e6bad020f8.wav
five,data/4792f624-a60c-4cab-9df2-db2906417c84.wav
follow,data/94b3d671-193c-466b-938d-ffc0c15e848c.wav
forward,data/e9162fba-319a-42ae-9559-235c65178ba5.wav
four,data/e2fd14bb-cd01-4ec9-bf77-be2a13dd15e9.wav
go,data/af42ea48-368c-4db9-9306-72f3fc141f0e.wav
happy,data/0fc0e027-f92b-4039-8528-43e0ab975119.wav
house,data/723ba5f8-51de-46b4-b3ef-04bb7837fac1.wav
learn,data/5968910c-9ab4-4a50-a50b-db7a7732749b.wav
left,data/6404e921-2924-4bdb-a568-0e4f1918df4a.wav
marvin,data/2ef41f87-dd00-4557-9704-3385fedd8e4f.wav
nine,data/742882d9-a025-42a5-813b-76969d88d321.wav
no,data/550de80c-e1df-4a1d-9d51-8c15d125d272.wav
off,data/84bb866a-386d-47d0-bd50-0efd5c187b78.wav
on,data/e55d5797-3516-48c2-9d61-507e545df4de.wav
one,data/0ae67d31-0230-496e-b79d-3611fb52546f.wav
right,data/14eeb4f1-2943-43e5-8563-23f29bda7347.wav
seven,data/0f5d5c5e-28ad-4699-b5b8-be6d3c836936.wav
sheila,data/da0426bc-5eed-4845-9e09-64189afec0d1.wav
six,data/a3485799-ffc1-4ea6-9091-024026a196bb.wav
stop,data/d944f7a6-b58f-4435-8f7b-7797b452fbf5.wav
three,data/e7cc41bd-87b4-465c-a76d-db90e1c9c8f3.wav
tree,data/654bb262-b1bd-4695-8f5a-29ef19ed182f.wav
two,data/3f6e68dd-7195-4cf1-8877-f6820822c004.wav
up,data/000c0490-dec0-4dd6-9494-e792e4731792.wav
visual,data/8f39629d-d63d-4da2-8610-8b405596ea0c.wav
wow,data/fc5fc1c6-bc14-4d32-a79a-5db09fc3064e.wav
yes,data/69a815b0-ff7f-4986-84d6-ad44b5c9bdcf.wav
zero,data/e972607a-2247-49a2-885a-c73d4ce2c2c9.wav
backward,data/93454b8e-39b2-49f1-83eb-b6044fa1c0e4.wav
bed,data/9bf1d749-b827-4cfe-91c9-102abaf86b04.wav
bird,data/a88c3e16-65c2-483b-bfea-599e13a06ffb.wav
cat,data/109eaada-7942-48e6-a8d8-e8c5acc05f53.wav
dog,data/87438e0c-58fb-47fe-9bdb-a97dc1422ad4.wav
down,data/ca79a3e1-0e85-4d4d-8f1c-95b8c0872412.wav
eight,data/87d56a95-5408-4b59-b323-5bebe164534e.wav
five,data/7193d0aa-3335-4812-8937-4e99be604457.wav
follow,data/db644ab2-3637-4e90-88ae-99803a56b10d.wav
forward,data/07ad6d09-a686-45da-a84d-5b3b9e5ec532.wav
four,data/b20461f5-41f2-4e5b-bc83-2840e52e9f43.wav
go,data/96976205-a7b5-4285-8ecb-ce3fec45c031.wav
happy,data/ca1287c9-c438-4b9d-8f2d-9a9f5781e812.wav
house,data/359e6255-d1c6-4f16-839b-74eaaa5c0e28.wav
learn,data/b00fa889-b700-499a-a38d-866f9c60463f.wav
left,data/2bf83ae1-c195-49dd-a156-b0dd626a03c3.wav
marvin,data/d009b1e0-bfe7-4b71-9e27-6b6a2ad9a7c7.wav
nine,data/e9cea631-cd96-4e96-8190-be4cbead9578.wav
no,data/6887df8b-ebfb-4734-91bc-6e7388b09d8c.wav
off,data/015de834-b236-48e4-93b3-ed746ff7b772.wav
on,data/50f1d998-1d79-42d8-bb24-1b8a2d6270ee.wav
one,data/da26b9a5-3753-4f7d-a816-65d9a5174a2e.wav
right,data/ca320f35-3e94-477a-9f33-7afc99820c93.wav
seven,data/acac792d-da03-4774-8acf-751eb1b1e50e.wav
sheila,data/a351df69-0c3a-436b-8ad2-83989d3e40d9.wav
six,data/a600e4ce-f63c-41dc-a769-1fb109ec0342.wav
stop,data/7d9ba8ca-2718-4cc5-920b-9e25b269e834.wav
three,data/2d6c116c-452f-4385-92cb-abf001dd2393.wav
tree,data/a2123753-a326-4aeb-9d6e-0b1a4736a530.wav
two,data/d0063990-04ba-49d5-a408-0a541bb34268.wav
